A1,A2
920,329
920,331
909,329
912,333
924,340
930,344
938,351
940,362
945,377
939,384
934,383
932,393
927,392
928,398
928,402
928,403
925,406
920,408
926,416
926,411
921,409
922,417
920,422
918,418
918,417
916,413
916,412
870,388
871,389
871,391
827,368
552,219
448,166
387,136
310,98
274,82
253,72
239,67
230,64
214,57
206,54
197,51
187,47
171,40
154,34
142,30
134,28
127,25
122,24
120,24
117,23
112,21
107,20
103,18
100,18
98,16
96,17
93,16
91,16
90,16
89,15
88,15
85,15
83,14
78,11
74,10
71,10
68,9
66,8
65,8
64,8
64,8
64,8
63,8
63,8
63,8
62,8
62,8
62,8
62,8
61,8
61,8
61,8
61,8
61,8
60,8
60,9
60,8
60,8
60,8
60,9
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
58,9
57,9
52,6
46,4
41,3
40,3
40,3
40,3
39,3
39,3
39,3
35,2
28,0
3,0
3,0
3,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
1,0
2,0
1,0
2,0
2,0
2,0
2,0
1,0
2,0
2,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
2,0
2,0
3,0
3,0
3,0
13,0
25,2
33,4
37,4
40,5
43,5
44,5
46,6
47,6
47,6
48,6
49,6
52,7
53,7
55,7
57,8
59,8
62,9
64,9
66,9
66,9
67,9
67,9
69,10
71,10
74,11
76,12
77,12
78,12
79,12
81,12
82,13
83,13
84,13
85,13
85,13
85,13
86,14
88,14
89,14
89,14
92,15
93,15
94,15
95,15
95,16
98,16
99,16
100,16
101,17
106,18
109,19
112,20
113,20
115,20
117,21
118,21
119,21
121,22
122,22
124,22
126,23
128,23
129,24
132,24
133,24
134,25
135,25
137,25
139,26
140,26
141,26
141,26
141,26
143,27
146,28
147,28
148,28
149,28
152,29
157,31
163,33
172,35
184,39
188,39
191,40
197,42
202,43
209,45
215,47
215,47
216,47
219,48
223,49
231,51
236,53
245,56
259,60
265,61
268,62
273,64
280,66
301,73
306,75
309,75
320,80
343,88
361,94
377,100
389,104
403,110
540,169
897,323
897,324
901,327
900,330
904,334
902,337
904,340
905,343
916,350
934,360
936,363
937,365
937,368
937,369
938,371
940,373
940,375
939,376
941,378
941,380
940,381
943,384
943,386
937,385
931,384
926,384
925,385
924,387
922,388
919,389
919,391
920,393
925,397
927,400
928,402
928,404
925,404
901,395
914,404
913,403
902,400
911,406
899,401
914,410
907,408
916,413
914,414
915,416
913,417
912,417
909,417
911,418
916,422
917,424
916,425
914,424
917,427
919,429
918,430
914,429
915,430
915,431
916,433
918,435
920,436
916,434
919,436
902,427
887,419
886,419
878,415
876,415
878,417
878,418
878,418
880,419
879,419
880,419
878,418
875,417
880,421
878,420
858,408
830,393
821,388
758,351
723,332
638,282
551,233
512,210
500,203
462,182
436,167
430,164
408,153
392,144
392,144
393,144
383,139
374,134
372,133
364,129
357,125
348,120
347,120
346,119
342,117
317,104
309,100
303,97
293,93
292,92
291,92
284,88
275,84
269,81
264,79
249,72
242,68
233,64
231,64
227,62
225,61
214,56
204,52
202,51
196,48
192,47
183,43
177,41
175,40
174,40
170,38
168,38
165,36
162,35
158,34
156,33
153,32
150,31
146,29
143,28
138,26
135,25
132,24
130,23
129,23
128,22
126,22
126,22
125,22
124,22
122,21
121,20
120,20
118,19
116,18
113,17
112,17
111,17
110,17
109,16
107,16
106,15
104,15
101,13
99,13
97,12
95,11
94,11
92,10
91,10
91,10
90,10
90,11
89,10
88,9
86,9
85,8
83,8
82,8
82,8
82,8
79,7
76,6
74,5
72,5
72,4
69,4
66,2
63,2
59,0
56,0
52,0
45,0
41,0
31,0
7,0
7,0
7,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
5,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
13,0
22,0
26,0
26,0
30,0
36,0
39,0
43,1
44,1
49,2
56,4
62,5
65,5
67,5
69,5
70,5
72,6
73,6
75,6
78,6
81,7
84,8
85,8
87,8
90,9
92,9
94,9
96,9
98,10
100,10
102,11
105,12
108,12
110,13
112,13
113,13
114,13
117,13
119,14
122,15
124,15
127,16
130,17
134,17
138,18
141,19
143,19
145,20
147,20
149,21
152,21
156,22
160,24
165,25
168,25
168,25
170,26
172,26
173,26
175,27
178,28
180,28
182,28
183,28
189,30
192,31
198,33
203,34
206,35
210,36
214,37
221,40
227,41
234,44
240,45
244,47
253,49
258,51
262,52
265,52
273,55
278,57
289,61
296,63
324,73
329,75
331,75
343,80
348,82
373,92
384,95
388,97
392,98
397,101
403,104
410,106
429,115
466,130
553,169
596,185
740,257
876,314
884,317
888,319
890,322
888,322
881,321
881,322
884,326
880,326
891,332
893,334
898,337
910,345
917,348
924,354
929,357
929,358
929,359
928,361
931,363
933,365
933,368
933,369
936,372
935,374
934,375
936,379
933,379
931,380
931,383
929,384
922,384
920,385
917,386
915,388
905,386
908,389
909,392
907,394
923,405
928,409
932,413
935,416
934,417
922,412
896,401
911,410
888,402
886,402
893,404
898,409
912,418
899,412
911,421
921,427
910,423
905,420
911,425
901,421
915,429
905,425
916,432
921,436
925,439
926,440
926,441
927,442
927,443
927,444
928,445
925,445
928,447
926,447
927,448
925,447
882,423
841,400
831,394
830,394
817,386
626,276
615,270
599,260
516,213
486,196
449,175
408,152
394,144
382,137
357,124
345,117
334,111
326,107
309,99
284,86
263,76
242,65
233,61
232,61
232,61
231,60
228,59
228,59
228,59
228,59
229,59
228,59
229,59
228,59
228,59
229,60
230,60
230,60
230,60
230,60
230,60
230,60
230,60
231,60
231,60
231,60
231,59
231,60
231,60
232,60
232,60
232,60
232,60
232,60
233,60
233,60
233,60
233,60
232,60
230,59
217,53
207,48
192,40
183,36
181,35
180,35
180,35
180,35
178,34
176,33
172,31
166,29
166,29
165,29
161,27
156,24
150,22
144,19
140,18
138,17
136,16
134,16
133,15
132,15
132,15
132,15
131,15
130,15
129,14
127,13
125,13
124,12
122,12
119,10
115,9
114,9
113,8
112,8
111,8
108,7
107,7
106,6
105,6
103,5
99,4
93,2
86,0
79,0
74,0
62,0
58,0
49,0
9,0
9,0
9,0
8,0
6,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
5,0
4,0
6,0
6,0
6,0
9,0
33,0
38,0
41,0
44,0
57,0
67,1
76,3
81,4
84,4
86,4
88,4
91,5
95,5
100,7
105,8
108,8
111,8
113,9
116,9
118,10
121,10
127,11
130,12
131,12
132,12
134,12
135,13
138,13
140,14
143,14
150,16
157,18
160,19
162,19
164,19
166,20
168,20
171,21
174,21
177,22
180,23
181,23
183,24
186,25
188,25
190,25
192,26
194,27
195,27
197,27
198,27
198,28
199,28
200,28
202,28
207,30
209,31
212,32
215,32
217,33
220,34
223,35
228,37
233,38
238,40
245,42
250,44
253,45
258,47
259,47
260,47
263,49
268,50
263,48
270,51
276,53
284,56
293,59
293,59
298,61
301,62
302,63
302,63
324,71
330,73
339,77
356,84
376,91
408,105
416,107
422,110
422,110
422,110
422,111
421,111
423,112
425,114
419,112
423,114
439,121
443,123
442,124
448,126
455,130
554,175
673,227
803,290
858,313
841,304
885,327
880,326
886,330
887,331
861,320
862,324
882,335
881,335
893,342
930,362
935,365
936,368
937,370
926,366
907,358
914,365
929,373
926,374
930,377
936,382
940,387
939,388
938,390
937,391
936,392
932,393
931,394
929,396
928,397
926,399
915,396
922,402
926,406
929,409
931,413
929,414
928,414
927,416
928,418
928,420
928,423
928,424
927,425
927,427
927,427
927,429
926,430
928,433
910,424
918,430
910,426
908,426
912,428
918,433
907,428
908,430
906,430
913,434
909,433
906,432
908,434
912,437
911,437
911,438
912,439
912,439
910,439
908,438
907,438
907,439
906,439
905,439
906,440
907,441
892,432
867,418
869,420
865,418
861,416
863,418
856,414
861,417
866,420
863,419
859,416
829,399
817,392
777,368
582,254
516,215
482,195
433,167
408,152
389,141
372,131
366,128
358,123
345,116
330,108
313,99
296,89
290,86
281,81
272,76
262,70
256,67
253,66
252,65
250,64
245,62
242,60
239,59
235,56
231,55
228,53
228,53
223,50
221,49
216,47
211,44
205,41
198,37
194,36
194,36
193,35
189,33
185,31
183,31
183,30
183,30
183,30
183,30
181,30
178,28
177,28
176,27
174,26
171,25
170,25
170,25
170,25
168,24
167,24
166,23
165,23
164,22
163,22
161,21
159,20
157,20
156,19
154,19
154,18
153,18
153,18
153,18
153,18
152,18
152,18
152,18
152,18
151,18
151,18
152,18
153,19
155,20
155,20
157,21
160,22
163,23
164,23
163,23
164,24
168,25
172,27
175,28
178,29
179,30
182,31
186,32
188,33
190,34
191,34
192,35
195,36
198,37
203,39
212,43
216,44
220,46
221,46
223,47
229,49
231,50
236,52
239,53
246,56
252,59
261,62
263,63
268,65
275,69
294,77
309,83
317,86
335,95
372,111
425,135
563,201
638,235
818,324
835,335
836,338
834,342
859,360
855,363
853,367
856,373
854,375
876,390
886,397
886,399
885,401
885,403
885,405
884,407
883,408
884,410
885,412
892,417
907,427
878,412
874,411
887,420
884,420
884,421
880,419
871,415
879,420
876,419
873,418
875,420
872,419
860,413
843,403
834,399
833,399
827,395
830,398
829,398
830,399
831,400
823,396
799,382
787,375
768,364
658,299
529,222
437,169
416,157
376,133
341,113
325,104
321,101
319,100
316,99
312,97
306,94
295,87
290,84
289,84
281,79
277,77
274,76
272,74
262,69
255,65
254,65
249,62
246,61
242,58
238,56
233,53
229,52
225,49
224,49
220,47
218,46
217,46
214,44
212,43
211,43
210,42
206,40
203,39
200,37
198,37
195,35
192,34
186,31
184,30
184,30
183,29
179,28
176,26
174,26
172,25
171,25
171,24
170,24
170,24
169,24
168,24
168,24
167,23
166,23
165,22
164,22
163,22
162,22
161,21
161,21
160,21
160,21
160,21
160,21
160,21
160,21
160,21
159,21
159,21
159,21
159,21
159,21
159,21
159,21
159,21
158,21
158,21
158,21
158,21
158,21
159,22
159,22
158,21
158,21
158,22
161,26
155,19
155,19
162,27
161,25
173,37
175,40
175,40
159,24
172,22
165,31
162,27
159,25
175,43
