A1,A2
117,1
115,0
112,0
107,0
103,0
96,0
90,0
81,0
65,0
52,0
23,0
14,0
13,0
11,0
12,0
10,0
8,0
10,0
12,0
13,0
10,0
10,0
13,0
7,0
7,0
6,0
7,0
8,0
7,0
9,0
11,0
6,0
7,0
9,0
7,0
6,0
7,0
6,0
6,0
6,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
6,0
7,0
6,0
6,0
7,0
8,0
24,0
40,0
51,0
58,0
68,0
74,0
82,2
87,3
91,3
96,4
100,5
107,6
111,6
114,7
118,7
119,7
121,7
123,8
126,8
130,9
133,9
135,10
138,10
142,11
145,11
148,12
150,12
153,13
156,13
159,14
162,14
165,15
170,16
174,17
177,17
180,18
183,19
187,19
191,20
194,21
197,21
200,22
204,23
206,24
212,25
218,27
225,29
231,30
239,32
243,33
247,34
255,37
261,38
268,41
272,42
280,44
289,47
299,51
314,56
334,62
345,66
359,71
385,81
413,91
451,106
486,120
593,166
864,282
864,282
895,299
895,302
895,306
894,309
893,314
892,319
891,324
890,329
889,333
888,337
885,341
884,346
884,352
881,358
880,365
881,372
880,380
872,382
869,388
872,396
871,400
859,399
866,406
865,409
861,409
868,416
861,415
866,420
865,421
867,424
828,403
834,408
832,408
834,411
832,411
829,410
803,394
457,187
415,162
404,155
392,147
348,122
327,110
294,90
270,76
249,64
233,55
223,49
216,45
206,39
198,35
193,32
186,28
180,25
175,22
169,19
165,16
162,15
160,14
158,13
156,12
154,12
153,11
153,11
152,10
151,10
150,10
150,9
149,9
148,9
146,8
144,7
143,7
141,6
140,6
137,5
135,4
133,4
131,3
128,2
127,2
125,1
123,1
120,0
116,0
113,0
109,0
103,0
95,0
82,0
27,0
16,0
10,0
13,0
10,0
10,0
9,0
10,0
8,0
8,0
7,0
8,0
7,0
9,0
9,0
8,0
7,0
6,0
8,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
8,0
9,0
6,0
11,0
6,0
14,0
12,0
8,0
11,0
12,0
13,0
13,0
13,0
13,0
12,0
12,0
13,0
13,0
12,0
12,0
11,0
11,0
11,0
11,0
14,0
13,0
12,0
12,0
12,0
11,0
8,0
13,0
6,0
7,0
9,0
7,0
8,0
9,0
11,0
16,0
16,0
9,0
13,0
19,0
8,0
8,0
11,0
9,0
9,0
8,0
10,0
10,0
8,0
9,0
8,0
8,0
8,0
6,0
7,0
7,0
7,0
7,0
6,0
7,0
7,0
7,0
7,0
6,0
6,0
6,0
7,0
