A1,A2
89,0
82,0
76,0
75,0
49,0
32,0
30,0
30,0
29,0
30,0
29,0
29,0
28,0
24,0
24,0
23,0
23,0
23,0
23,0
23,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
20,0
20,0
20,0
20,0
20,0
19,0
20,0
20,0
20,0
21,0
20,0
22,0
22,0
22,0
21,0
20,0
21,0
26,0
65,0
75,0
79,0
86,0
93,0
98,0
102,1
107,2
113,4
117,5
120,6
122,6
123,6
126,7
128,7
130,8
132,8
134,9
138,10
142,12
146,13
151,15
154,16
158,17
161,18
163,18
165,19
167,19
169,20
173,21
178,23
182,24
185,25
191,28
197,30
202,32
206,33
211,35
215,37
223,40
232,44
241,47
245,48
256,53
258,54
264,56
275,61
290,68
308,76
334,88
346,93
370,105
426,134
490,169
755,328
896,404
893,400
893,402
923,423
935,432
934,435
932,436
930,438
930,442
925,445
922,447
924,454
923,458
921,462
920,467
920,473
920,478
919,483
917,486
918,491
918,495
918,497
917,499
917,501
916,503
917,505
918,507
918,508
918,509
926,515
925,516
926,518
926,518
925,518
923,518
922,518
922,518
922,518
922,519
921,519
916,516
913,514
910,513
908,512
909,513
909,513
910,514
908,513
907,513
915,518
922,524
924,525
923,525
923,525
924,526
925,527
925,527
926,528
926,528
926,529
926,529
926,529
926,530
926,529
926,530
926,530
926,530
926,530
926,530
926,530
926,530
925,530
925,530
925,530
925,530
925,531
925,531
924,534
923,539
923,537
923,536
923,539
922,539
923,538
923,538
922,539
922,539
922,540
922,540
922,540
922,540
922,540
922,540
923,541
922,540
921,539
921,540
922,541
921,540
905,529
866,502
864,500
870,505
861,498
863,500
870,505
830,476
457,216
390,170
358,149
344,138
326,126
311,115
293,103
282,95
268,86
262,82
257,79
254,77
234,63
213,50
201,42
195,38
195,38
192,35
188,33
184,31
180,28
178,27
176,26
174,25
173,24
169,22
165,20
162,18
159,16
156,15
153,13
152,13
151,12
150,12
149,12
149,12
149,11
148,11
148,11
147,11
146,10
144,9
143,9
142,8
141,8
140,7
138,7
137,6
136,6
133,4
130,3
126,1
125,1
124,0
123,0
123,0
120,0
118,0
113,0
111,0
111,0
110,0
108,0
103,0
99,0
95,0
93,0
89,0
87,0
84,0
72,0
29,0
22,0
22,0
21,0
21,0
22,0
16,0
16,0
16,0
16,0
16,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
13,0
14,0
14,0
14,0
13,0
13,0
14,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
16,0
16,0
15,0
15,0
16,0
42,0
64,0
71,0
77,0
81,0
84,0
89,0
92,0
96,0
100,2
103,2
105,2
106,3
109,3
112,4
116,5
118,6
120,6
123,7
124,7
126,8
128,8
129,8
132,9
133,9
134,10
136,10
138,11
141,12
144,13
146,13
148,14
150,15
153,15
155,16
156,16
159,17
161,18
164,19
166,20
168,20
171,21
174,22
176,23
179,24
181,24
184,25
190,28
192,29
195,30
198,31
201,32
206,34
211,36
219,40
227,43
234,45
239,47
248,52
255,54
262,57
269,60
275,62
278,64
285,66
294,71
308,77
336,91
365,105
369,106
379,110
387,114
422,133
460,153
569,216
869,390
892,404
904,411
941,434
943,436
941,436
940,438
940,440
940,441
939,443
938,445
939,447
939,450
938,452
938,455
937,457
937,460
936,463
936,466
936,468
936,472
935,475
935,479
934,482
934,485
933,488
933,491
932,494
932,498
931,500
931,503
930,505
930,508
929,510
925,509
919,508
919,510
920,511
915,510
914,511
916,514
916,515
917,516
918,518
907,511
906,512
902,510
897,508
894,506
892,505
893,507
886,503
892,507
892,508
893,509
891,508
895,511
901,516
906,519
901,516
895,513
897,515
890,510
897,515
893,513
889,510
879,504
885,508
886,509
886,510
890,513
886,510
880,506
887,511
889,513
889,513
883,509
882,508
877,505
872,501
868,499
863,496
868,500
869,500
878,507
870,502
866,499
863,497
859,495
862,496
865,499
861,496
864,498
867,501
864,499
858,495
865,500
868,501
857,495
859,496
868,502
870,503
873,506
876,508
879,510
875,508
874,507
878,510
880,512
883,514
880,512
881,513
883,514
887,517
886,516
887,517
889,518
888,518
864,502
879,512
885,517
885,516
882,514
888,518
893,522
888,518
890,520
842,487
841,486
845,489
845,489
840,486
843,487
846,489
848,491
849,492
850,492
847,491
848,491
842,487
782,444
420,192
349,143
331,131
326,126
320,122
310,115
288,100
265,84
250,74
239,67
236,65
234,63
228,60
224,56
212,49
202,42
196,38
194,37
194,37
191,35
188,33
187,33
181,29
178,28
174,25
171,23
166,21
164,19
163,19
161,18
159,17
159,17
159,17
159,17
157,15
155,14
153,13
152,13
151,13
150,12
149,12
147,11
146,10
143,9
140,8
139,7
138,7
137,6
136,6
136,6
136,6
136,6
135,6
134,5
133,4
131,4
131,4
130,3
129,3
127,2
125,1
123,1
122,0
118,0
114,0
108,0
103,0
100,0
97,0
86,0
67,0
36,0
36,0
35,0
36,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
31,0
32,0
31,0
32,0
34,0
34,0
33,0
39,0
70,0
72,0
73,0
74,0
86,0
95,0
102,0
106,0
110,1
111,1
112,1
116,2
120,4
124,4
125,4
126,4
127,4
129,5
131,5
133,6
136,7
140,9
147,12
151,13
153,13
155,14
156,14
160,15
163,16
165,16
168,18
170,18
173,19
176,20
178,21
182,22
184,23
187,24
189,25
191,25
196,27
199,28
202,29
203,30
207,31
212,33
217,35
219,36
222,37
228,40
236,43
241,45
244,46
246,48
253,50
258,53
261,54
266,56
280,63
292,68
299,72
309,76
321,82
342,93
365,103
367,104
390,116
423,134
530,194
832,371
870,392
909,416
907,417
905,417
905,419
906,422
906,424
905,426
906,429
906,432
905,434
904,436
902,438
900,440
900,443
899,446
899,450
898,453
898,456
895,459
896,463
895,466
894,469
893,472
893,476
891,478
891,481
891,484
890,486
891,489
893,492
891,493
875,484
896,499
890,496
900,504
886,496
871,487
901,508
865,484
865,485
886,501
897,509
897,510
891,506
861,487
864,489
869,493
868,493
862,489
875,499
862,490
881,503
881,503
885,507
887,509
905,522
904,522
903,522
905,523
905,524
904,523
903,522
905,525
900,521
895,518
894,517
886,512
882,509
883,511
887,513
884,511
881,510
879,508
878,508
878,508
876,507
874,506
875,506
875,507
874,506
874,506
875,507
876,508
877,509
877,509
877,509
876,509
877,510
873,507
871,506
870,505
870,505
873,507
874,508
875,509
875,509
874,509
875,509
877,510
878,511
879,512
881,514
882,515
882,515
883,515
882,515
882,515
882,515
881,515
880,514
878,513
875,511
875,511
880,515
881,515
881,515
881,516
881,515
880,515
881,515
882,517
882,516
880,515
879,514
879,514
878,514
877,513
879,515
879,515
879,515
881,516
883,517
883,518
883,518
882,517
883,518
882,517
882,518
883,518
883,518
887,516
888,518
890,519
890,519
890,519
891,520
891,520
892,521
892,521
892,521
892,521
892,521
892,521
891,521
897,534
896,531
888,520
890,535
863,501
890,512
890,511
895,534
894,532
893,539
879,533
870,514
860,495
901,530
891,507
888,504
879,504
883,509
882,503
885,502
883,503
880,504
881,509
881,510
879,501
879,501
