A1,A2
116,2
116,2
115,2
115,2
114,2
112,1
110,1
110,1
109,1
109,1
109,1
109,1
111,3
116,4
119,6
122,7
124,8
125,8
126,8
126,8
126,8
126,8
126,9
128,9
129,10
130,10
130,10
130,10
131,10
133,11
137,12
138,13
139,13
140,14
142,14
144,15
145,16
146,16
148,16
150,17
152,18
155,19
156,19
157,20
158,20
160,21
162,22
163,22
165,23
168,24
171,26
172,26
173,26
173,26
172,26
175,27
175,27
176,27
178,28
177,28
177,28
177,27
177,28
178,28
178,28
178,28
178,28
178,28
175,27
169,24
162,21
157,19
153,18
150,17
149,16
147,16
145,15
143,14
141,14
140,13
139,12
137,13
136,12
134,11
132,11
130,10
129,10
128,10
127,9
126,9
124,9
123,8
122,8
121,8
120,7
120,7
118,7
116,6
115,6
113,5
112,5
110,4
108,3
106,3
105,3
103,2
103,2
102,2
99,1
97,0
96,0
94,0
88,0
82,0
80,0
79,0
79,0
78,0
78,0
78,0
77,0
77,0
77,0
76,0
76,0
81,0
88,0
93,2
94,2
95,2
95,2
96,2
96,2
98,4
100,4
102,5
103,6
104,6
105,6
106,7
108,7
112,9
122,13
128,15
130,15
131,15
131,15
132,15
134,16
135,16
135,16
137,17
138,17
142,19
144,20
145,20
147,20
149,21
151,22
154,23
156,23
158,25
159,25
161,25
164,27
167,28
169,29
169,29
171,29
175,31
177,32
179,32
182,34
184,35
191,38
195,39
202,42
213,47
214,47
217,48
218,48
217,48
223,50
226,52
228,53
233,55
240,58
245,61
249,62
252,63
252,63
260,67
269,71
303,89
355,115
413,145
420,146
419,145
410,141
439,157
462,169
527,207
750,338
799,366
835,389
841,391
846,395
876,413
882,418
877,416
881,420
868,412
894,431
880,424
896,436
881,430
884,434
898,445
903,450
903,451
900,453
906,460
910,465
911,468
911,472
909,473
909,477
907,479
911,484
913,489
904,486
904,489
902,491
905,495
898,493
890,491
887,491
888,494
886,495
887,497
884,496
882,497
887,502
882,500
851,478
863,489
861,489
880,503
887,508
885,508
895,516
890,514
890,514
885,511
885,512
881,511
887,516
880,511
882,513
872,506
875,509
875,510
875,510
875,511
883,517
882,517
884,518
891,524
876,514
868,509
872,512
872,512
871,512
871,513
871,513
871,513
871,513
871,513
871,514
869,513
870,514
869,513
870,514
871,516
872,516
873,517
878,521
877,520
877,521
877,521
877,521
871,517
871,517
873,519
876,521
880,525
881,525
860,511
875,521
876,522
881,525
883,527
884,528
884,528
887,530
877,524
885,529
877,523
872,521
867,517
861,513
862,514
870,520
884,530
884,530
886,532
886,532
883,530
892,537
887,534
884,532
884,532
883,532
882,530
874,525
874,526
874,525
873,524
870,522
869,522
868,522
874,526
868,522
873,525
877,528
881,531
891,538
895,541
894,540
894,540
892,540
889,538
889,538
888,537
886,536
887,536
888,537
888,537
887,537
887,536
883,534
875,528
876,529
876,529
882,533
883,534
881,533
876,529
874,528
870,525
867,523
865,521
863,520
863,521
864,521
866,522
865,522
863,521
864,521
864,521
865,522
865,522
867,524
868,524
867,524
868,525
865,522
864,521
815,486
816,487
817,487
804,478
811,483
808,481
809,482
774,456
747,435
411,194
331,136
282,101
269,91
254,81
243,73
222,59
211,51
199,43
194,39
188,35
186,34
184,32
179,29
176,27
171,24
167,22
163,20
161,18
156,16
153,14
151,13
149,12
148,11
147,11
146,10
144,10
142,8
140,8
139,7
138,6
137,6
136,5
135,5
134,5
134,5
134,5
134,5
134,5
133,5
133,5
133,5
133,5
132,5
132,5
132,5
132,5
132,5
133,6
135,7
137,8
138,9
139,9
140,10
141,11
142,11
143,12
145,13
147,14
149,15
150,15
150,15
150,15
150,15
151,16
152,16
153,17
154,17
155,18
157,19
161,21
161,21
162,21
163,22
164,23
167,24
169,25
170,26
172,27
176,29
181,31
183,32
185,32
185,32
185,33
187,34
191,36
194,37
200,40
204,42
210,45
214,47
215,48
222,51
228,54
240,60
271,77
328,108
418,157
489,195
494,197
494,197
523,217
784,374
831,402
826,400
832,405
871,431
871,433
871,436
872,439
873,443
873,447
873,450
872,453
871,455
871,459
870,462
869,465
868,468
867,471
866,474
865,477
865,480
864,483
864,485
863,488
863,490
863,492
863,493
863,495
862,496
862,497
862,498
862,499
861,500
862,501
861,502
861,502
861,503
861,504
861,504
865,507
865,507
860,504
866,510
871,513
869,513
868,512
867,512
870,514
869,514
870,515
870,516
869,515
866,513
866,514
867,514
867,515
868,516
868,516
867,516
867,516
867,516
866,516
866,516
865,515
865,515
864,515
864,516
865,516
866,517
866,517
866,518
867,518
867,518
867,518
866,518
866,518
866,519
867,519
868,520
868,521
868,521
868,521
868,521
868,521
868,521
869,521
869,522
869,522
869,522
869,523
870,523
870,523
870,523
870,524
871,524
871,524
871,524
871,525
872,525
872,525
872,526
873,526
873,526
873,527
874,527
874,528
875,528
875,528
875,528
875,528
875,529
876,529
876,529
876,529
876,529
876,529
876,529
876,529
876,529
876,530
876,530
876,530
877,530
877,530
877,531
877,531
877,531
878,531
878,531
878,531
878,531
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
878,532
879,533
878,532
878,533
879,533
879,533
879,533
879,533
879,533
879,533
879,533
879,533
879,533
879,533
879,533
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
879,534
878,533
878,533
878,533
878,533
877,533
877,533
877,533
877,533
877,533
877,533
877,533
877,532
876,532
876,532
876,532
876,532
876,532
876,532
876,532
876,532
875,532
875,532
875,532
875,532
875,532
875,531
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
875,532
876,532
876,533
876,533
876,533
876,533
875,532
876,532
875,532
876,532
876,533
876,533
876,533
877,534
877,534
877,534
877,534
859,517
863,524
864,524
868,528
852,514
847,512
857,519
860,521
862,522
863,524
863,524
859,521
860,522
861,523
862,523
863,524
863,524
863,524
863,524
862,523
861,522
863,524
865,526
869,528
869,528
868,528
869,529
868,529
867,530
867,531
869,532
869,532
868,532
869,532
870,533
870,533
870,533
869,532
868,531
868,532
872,534
870,533
870,533
869,532
865,529
864,528
852,519
819,496
818,495
769,458
754,447
536,287
401,189
344,147
286,105
226,63
197,41
179,29
173,25
171,24
170,22
165,20
160,16
155,13
153,13
153,13
153,12
152,12
151,12
150,11
150,11
149,11
148,10
146,10
144,8
141,7
140,7
139,6
139,6
138,6
137,5
136,5
136,5
135,5
135,5
135,5
134,5
134,5
134,5
134,5
134,5
134,5
133,5
133,5
133,5
133,5
133,5
133,5
134,6
137,7
140,9
141,10
143,11
145,11
150,15
155,17
157,18
158,18
161,20
168,23
175,27
182,30
185,31
191,34
208,43
225,52
252,66
282,82
360,126
843,433
884,463
876,464
875,474
869,493
866,506
867,512
866,515
866,517
862,515
860,516
859,516
861,518
862,519
864,522
842,509
835,498
865,523
874,531
875,531
875,532
875,532
875,533
882,538
886,541
877,535
885,540
887,542
891,544
890,543
889,544
887,542
875,533
876,534
874,533
872,532
874,533
872,532
876,535
878,537
878,537
880,538
879,538
878,537
881,539
880,539
880,538
881,539
881,540
881,540
882,540
881,540
881,539
881,540
882,541
884,543
886,544
886,544
887,544
887,545
887,544
886,544
887,544
887,545
887,545
888,545
888,546
888,546
887,546
887,545
887,545
887,545
887,545
886,545
886,544
885,544
885,544
885,544
885,544
885,544
885,544
885,544
886,545
886,545
886,545
887,545
886,545
886,545
885,545
885,544
885,544
885,544
885,544
885,544
885,544
885,544
885,544
885,544
886,545
886,545
886,545
886,545
886,545
886,546
887,546
887,546
887,546
887,546
887,546
886,546
886,545
885,545
885,545
885,544
885,545
885,545
885,545
885,545
886,545
886,546
886,546
887,546
886,546
886,546
886,546
886,546
886,546
886,546
886,545
885,545
885,545
885,545
884,545
885,545
885,545
886,545
886,546
886,546
886,546
886,546
886,546
886,545
885,545
885,545
885,545
884,544
884,544
884,544
884,544
884,544
884,544
883,544
883,544
883,543
883,543
883,543
882,543
882,542
880,541
880,541
880,541
879,541
879,540
879,540
879,541
884,556
861,543
880,552
847,528
880,546
875,552
864,530
856,532
848,517
848,519
867,545
882,574
871,547
862,536
861,523
871,534
866,528
871,531
872,534
872,534
879,554
