A1,A2
11,0
11,0
11,0
12,0
11,0
11,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
9,0
9,0
9,0
9,0
10,0
10,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
10,0
11,0
11,0
12,0
11,0
11,0
18,0
47,0
56,0
62,0
65,0
69,0
75,0
81,1
85,2
87,2
89,2
92,3
94,3
96,3
98,4
102,5
104,6
106,6
107,6
109,6
111,7
112,7
114,7
115,7
117,7
118,7
119,8
120,8
122,8
123,8
124,9
126,9
128,9
130,10
130,10
131,10
132,10
134,10
137,11
138,12
140,12
141,12
143,13
145,13
147,14
148,14
150,15
152,15
155,16
156,16
159,17
160,17
162,17
164,18
165,18
167,19
168,19
170,19
172,20
173,20
174,20
177,21
181,23
182,23
183,23
184,23
184,23
186,24
186,24
187,24
188,24
190,25
192,26
194,26
197,28
201,29
202,29
206,31
209,32
213,34
216,35
223,37
229,40
236,43
237,43
242,45
245,46
248,47
253,49
260,52
261,52
267,55
273,57
289,64
294,66
298,68
313,74
335,86
360,96
371,101
377,105
396,114
405,118
407,119
432,132
460,146
522,178
809,342
848,364
842,358
848,361
846,360
847,361
851,365
879,383
884,388
883,389
881,390
882,392
883,395
883,397
882,399
878,399
881,403
879,404
881,407
880,409
879,411
878,413
880,417
880,420
878,421
879,425
880,428
880,430
888,439
901,449
892,446
904,457
894,454
907,465
897,462
878,452
889,464
886,466
879,465
887,472
897,482
896,483
898,487
903,493
898,491
897,493
889,489
885,489
884,488
888,494
891,497
886,495
894,501
888,499
890,499
845,469
834,464
843,474
833,469
828,462
800,445
785,435
777,430
749,411
742,407
740,406
743,408
742,408
739,406
738,406
740,407
745,411
746,412
747,414
747,415
750,419
746,417
746,417
407,181
311,115
247,73
207,47
189,35
184,32
182,30
181,29
180,29
180,29
180,29
177,27
174,25
173,25
170,23
169,23
166,21
166,21
165,21
162,19
161,19
160,18
158,17
157,17
156,16
155,16
154,15
152,15
151,14
149,13
149,13
148,13
147,13
147,13
147,13
147,13
146,12
145,12
144,12
144,12
143,12
143,11
142,11
140,10
139,10
137,9
136,9
136,9
134,8
133,7
131,7
128,5
126,4
124,3
122,3
121,2
119,1
117,1
115,0
113,0
110,0
110,0
109,0
107,0
105,0
102,0
99,0
97,0
90,0
80,0
72,0
65,0
27,0
19,0
17,0
17,0
16,0
15,0
16,0
15,0
15,0
15,0
10,0
10,0
10,0
10,0
9,0
10,0
10,0
10,0
10,0
10,0
11,0
10,0
10,0
10,0
11,0
9,0
10,0
9,0
9,0
10,0
9,0
9,0
9,0
9,0
9,0
11,0
12,0
12,0
12,0
12,0
11,0
11,0
11,0
11,0
11,0
14,0
30,0
48,0
54,0
58,0
62,0
68,0
73,0
77,0
78,0
80,0
84,0
86,0
89,1
91,2
92,2
93,2
95,2
96,3
97,3
99,3
100,3
102,4
103,4
105,4
107,5
109,6
111,6
112,6
113,6
114,6
116,7
118,7
119,8
120,8
121,8
121,8
122,8
123,8
125,9
128,9
130,10
131,10
133,11
134,11
135,11
137,12
139,12
140,12
142,13
144,14
146,14
148,15
150,15
151,15
152,15
153,16
155,16
156,16
158,17
160,17
161,18
162,18
164,19
166,19
167,20
170,20
171,21
173,21
175,22
177,22
178,23
180,24
183,24
184,25
186,25
187,26
189,26
191,27
193,27
195,28
197,29
198,29
201,30
202,30
204,31
206,32
209,33
211,34
214,35
215,35
218,36
224,39
226,40
231,42
237,44
239,46
243,47
245,47
252,51
256,52
257,53
265,56
271,59
276,61
292,68
294,69
307,75
334,87
367,103
384,111
402,120
413,125
427,132
471,154
505,171
798,337
868,377
880,384
873,380
861,373
843,362
871,382
906,404
919,413
925,418
923,419
925,421
925,423
926,426
923,426
925,429
926,430
925,432
924,433
924,435
924,437
921,438
919,438
919,440
919,443
919,445
921,448
907,442
908,446
906,451
907,455
926,468
884,447
907,468
909,471
904,471
917,481
916,481
912,483
903,481
877,466
882,471
898,483
897,488
907,495
919,504
920,507
916,505
920,510
918,511
905,498
911,505
912,507
912,508
912,509
909,508
910,509
910,511
910,512
910,513
911,515
911,516
911,518
912,519
911,519
910,520
907,518
900,515
901,517
900,517
852,484
848,482
793,445
554,281
554,281
554,281
542,273
444,206
420,190
401,177
366,153
348,142
324,125
309,114
285,99
260,82
231,63
221,56
218,54
208,48
201,43
194,39
187,34
180,30
176,27
173,25
172,24
169,23
166,21
164,20
161,18
160,18
159,17
158,16
157,16
155,15
155,15
154,15
153,15
152,14
150,13
149,13
148,12
147,12
146,12
146,12
145,11
144,10
142,10
142,10
141,9
139,9
138,8
137,8
136,7
135,7
134,7
133,6
131,5
128,4
127,4
126,3
125,3
124,3
123,2
121,2
120,1
117,0
114,0
111,0
108,0
106,0
103,0
98,0
93,0
89,0
89,0
86,0
81,0
73,0
72,0
60,0
26,0
24,0
20,0
18,0
19,0
19,0
18,0
17,0
18,0
18,0
17,0
18,0
17,0
17,0
17,0
17,0
17,0
16,0
16,0
16,0
16,0
16,0
15,0
15,0
15,0
15,0
14,0
57,0
67,0
70,0
72,0
73,0
73,0
74,0
77,0
82,0
85,0
86,0
87,0
89,0
93,0
96,0
97,0
97,0
98,0
99,0
100,0
101,1
104,1
104,1
104,1
105,2
107,2
108,2
108,2
109,2
110,3
111,3
112,3
114,4
116,4
118,5
119,5
120,6
121,5
121,5
122,6
123,6
123,6
124,6
124,6
125,6
127,7
128,7
130,8
132,9
134,9
135,9
137,10
140,11
143,12
147,14
151,15
153,15
154,16
156,16
157,16
159,17
162,18
165,19
168,20
171,21
173,22
174,22
175,22
177,23
178,23
181,24
182,25
183,25
185,26
187,26
191,28
196,30
198,31
200,31
202,32
204,32
207,34
209,35
213,36
216,37
218,38
223,40
227,42
228,42
229,42
229,42
235,45
237,46
242,48
250,51
255,53
259,55
265,57
272,61
291,70
306,77
343,95
414,131
555,208
866,385
862,380
911,412
927,423
929,425
928,426
927,427
928,429
928,432
918,427
913,426
910,426
904,424
905,427
905,428
903,430
905,433
902,433
908,439
904,439
909,443
913,448
914,451
900,444
905,449
907,453
907,456
910,460
900,456
891,455
892,458
892,461
892,463
892,466
895,470
894,473
904,481
908,487
900,483
912,494
879,475
882,481
896,491
895,493
903,499
890,493
876,488
894,501
879,491
882,495
903,510
905,513
906,515
907,517
906,517
902,515
899,513
906,519
909,522
911,525
915,528
915,529
918,532
910,528
913,530
907,527
898,522
894,520
897,522
895,522
864,500
856,496
847,490
822,474
819,471
818,471
804,461
772,439
507,252
391,173
364,155
326,128
311,117
289,103
282,97
268,88
266,86
263,84
240,69
226,60
220,55
210,49
206,46
199,41
193,38
188,34
185,32
182,31
179,29
175,26
173,25
170,23
167,22
165,21
164,20
163,19
161,18
161,18
160,18
159,18
158,17
158,17
157,17
157,16
155,16
153,15
152,15
151,14
150,14
149,13
149,13
148,13
147,13
147,12
146,12
145,12
144,11
144,11
143,11
142,10
141,10
140,10
139,9
138,9
137,9
136,8
135,8
134,8
134,7
133,7
132,7
131,7
131,6
130,6
129,6
129,6
128,6
127,6
127,5
127,5
124,4
123,4
122,3
121,3
120,3
119,3
119,3
118,2
117,2
117,2
115,2
114,1
113,1
111,0
109,0
108,0
107,0
106,0
105,0
105,0
105,0
103,0
99,0
96,0
95,0
94,0
94,0
93,0
93,0
93,0
93,0
92,0
92,0
92,0
92,0
93,0
99,0
104,0
110,2
112,3
113,3
114,3
114,3
115,4
116,4
116,4
117,5
119,6
120,6
120,6
120,6
121,6
122,7
125,8
126,8
126,8
127,9
127,8
127,9
127,9
128,9
129,9
130,10
130,10
130,10
130,10
130,10
130,10
130,10
130,10
130,10
131,10
131,10
131,10
131,10
131,10
131,10
131,10
131,10
131,11
131,11
131,11
131,11
131,11
131,11
131,10
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
130,11
129,11
130,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
129,11
128,11
128,11
129,11
128,11
128,11
128,11
128,11
129,12
128,11
128,11
128,11
128,11
134,11
130,14
138,22
128,12
129,12
150,24
134,17
133,16
142,26
138,22
128,10
131,11
132,12
132,13
132,13
133,14
140,23
149,29
223,104
221,106
166,49
