
A1,A2
132,9
139,10
142,10
144,10
148,10
150,10
151,10
153,10
154,11
157,11
157,11
159,11
162,11
163,11
165,12
166,12
169,12
172,12
176,13
178,13
179,13
180,13
181,13
182,13
183,13
186,14
189,14
189,14
191,14
192,15
194,15
197,15
199,15
202,16
208,16
213,17
219,18
220,18
221,18
224,18
225,18
227,19
228,19
229,19
236,20
245,22
254,23
257,23
258,23
258,23
259,23
260,23
262,23
264,24
268,25
273,25
278,26
278,26
281,27
287,27
288,28
290,28
294,29
298,29
299,29
301,30
302,30
304,30
309,31
313,32
317,33
321,33
327,34
329,35
332,35
336,36
339,37
348,38
361,41
372,43
374,43
374,43
374,44
376,44
377,44
380,45
389,47
402,50
406,50
406,50
406,50
414,52
417,53
417,53
428,56
434,57
437,58
439,58
440,59
442,60
442,60
442,60
445,61
447,61
452,62
457,64
463,66
473,68
485,71
499,75
545,86
550,86
550,87
550,87
549,87
562,92
587,98
614,105
625,108
627,109
656,117
675,122
682,125
699,130
700,130
755,149
907,192
930,197
935,201
949,208
952,211
955,215
958,219
957,221
951,223
939,224
941,229
942,232
939,234
952,242
964,249
968,254
972,257
971,260
969,262
972,267
973,269
971,271
967,272
966,275
952,274
952,276
944,276
940,277
943,281
947,284
949,286
950,289
951,291
951,293
954,295
951,296
952,298
955,301
955,302
957,304
959,305
960,307
960,308
960,309
959,310
960,312
959,312
960,314
958,314
962,316
962,317
961,317
958,317
959,318
959,320
960,321
958,320
957,321
958,322
958,323
957,323
956,323
956,324
957,325
957,326
958,326
959,327
956,326
958,328
955,327
961,331
963,332
962,332
963,333
963,333
964,333
961,333
961,334
960,333
960,334
962,335
965,336
964,336
964,337
940,326
941,327
941,328
940,328
940,328
934,327
943,331
938,329
937,329
929,326
934,329
937,330
864,296
725,235
699,224
611,184
587,174
593,176
595,176
596,176
597,177
595,176
595,175
594,175
595,175
593,174
593,174
595,176
597,176
597,176
597,176
598,176
600,176
599,176
600,177
601,177
601,177
601,178
600,177
599,176
600,176
600,177
599,176
463,118
371,80
324,61
312,56
314,57
314,56
315,56
316,56
316,56
310,54
303,51
302,51
303,50
302,50
295,47
285,44
278,41
276,41
273,39
270,38
264,36
256,34
256,33
253,32
249,31
249,31
249,31
244,30
236,27
224,24
218,22
211,21
208,20
206,20
205,19
203,19
199,18
194,17
189,16
186,15
184,15
181,14
177,14
174,13
170,13
166,12
163,11
160,11
157,10
154,10
150,9
146,9
145,9
143,9
142,8
139,8
136,8
133,8
128,6
119,5
113,4
108,4
106,4
104,3
96,2
93,2
89,2
85,1
73,0
58,0
46,0
31,0
16,0
6,0
6,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
6,0
5,0
6,0
4,0
6,0
6,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3,0
3,0
4,0
5,0
3,0
4,0
3,0
5,0
5,0
6,0
5,0
4,0
6,0
7,0
4,0
10,0
19,0
20,0
22,0
20,0
23,0
46,2
65,4
83,5
92,6
97,6
100,6
102,6
103,5
104,5
112,6
116,7
120,7
121,7
121,6
122,7
123,7
126,7
134,8
149,10
162,11
171,12
179,13
184,13
186,13
191,13
197,14
203,15
206,15
209,15
212,15
217,16
222,17
226,17
229,17
234,18
242,19
253,21
259,22
263,22
266,22
269,23
275,24
282,25
287,26
292,27
299,28
315,31
328,32
334,34
343,35
350,36
364,39
373,40
381,42
388,43
399,46
409,48
435,54
451,57
466,61
497,67
524,74
552,80
580,87
611,96
648,105
689,117
846,168
976,199
974,199
992,210
991,216
990,223
989,233
987,243
986,254
985,263
984,271
982,278
980,284
978,289
977,294
981,299
973,300
972,303
970,305
969,308
969,311
970,314
966,315
959,315
961,317
963,320
962,321
970,329
964,327
962,328
961,329
958,329
962,332
967,335
968,336
968,337
966,337
938,325
939,327
902,312
605,180
566,162
523,144
468,119
429,103
399,90
371,78
347,68
342,66
331,62
322,57
308,52
298,49
291,46
290,45
289,45
281,42
279,41
271,38
265,36
266,36
266,36
259,34
253,32
247,30
242,29
234,27
224,24
219,23
209,20
201,18
192,16
185,15
182,15
180,14
177,14
173,13
170,13
166,12
161,11
155,10
151,10
147,9
142,8
139,8
132,7
125,6
116,4
109,3
101,2
93,1
81,0
70,0
59,0
49,0
41,0
29,0
12,0
8,0
7,0
6,0
5,0
5,0
6,0
5,0
4,0
4,0
6,0
5,0
4,0
4,0
5,0
4,0
6,0
4,0
5,0
6,0
6,0
6,0
4,0
5,0
4,0
4,0
9,0
6,0
6,0
5,0
5,0
4,0
4,0
3,0
3,0
3,0
3,0
3,0
4,0
3,0
4,0
4,0
4,0
3,0
3,0
3,0
3,0
4,0
4,0
5,0
4,0
4,0
5,0
4,0
4,0
5,0
20,0
31,0
47,2
58,3
68,4
77,4
82,4
86,4
90,5
97,5
105,6
111,6
117,7
122,7
124,7
130,8
136,8
139,8
146,10
154,10
164,12
173,12
177,12
183,13
188,13
196,14
201,15
205,15
210,16
218,17
231,19
240,19
246,20
252,21
256,21
259,22
262,22
264,22
267,23
277,25
285,26
291,26
299,28
305,29
318,31
321,31
329,33
336,34
341,35
352,37
358,38
361,39
372,41
388,45
406,48
421,52
439,55
454,58
491,67
519,73
555,81
576,87
604,93
639,102
691,115
815,150
976,199
974,199
974,205
974,212
975,220
989,232
988,242
986,254
984,265
981,272
980,280
978,287
970,293
974,299
976,305
978,311
977,315
979,320
981,324
981,326
980,329
979,331
977,333
977,336
976,338
971,337
971,339
971,340
970,341
970,343
970,345
971,346
971,348
971,349
971,351
971,351
970,353
978,357
977,358
977,358
977,359
976,360
975,360
974,361
975,361
975,362
974,362
974,363
974,364
973,364
973,364
973,365
972,365
971,365
972,366
972,366
971,366
972,367
971,367
968,366
965,366
964,366
963,366
936,353
932,351
932,352
920,345
936,354
938,356
920,345
925,351
932,353
932,354
926,351
878,326
834,306
697,240
601,194
515,152
416,106
339,72
289,50
258,38
241,31
231,28
226,26
220,24
217,23
216,23
207,20
200,18
193,16
191,16
190,16
187,15
182,14
178,13
177,13
175,13
170,12
163,10
161,10
160,10
160,10
159,10
159,10
159,10
159,10
159,11
158,11
158,11
158,12
158,12
158,11
158,12
157,12
157,12
157,12
157,12
156,12
156,12
151,11
142,9
128,6
121,5
113,4
108,3
100,2
75,0
28,0
6,0
6,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
