A1,A2
103,7
104,7
105,7
106,7
107,7
108,8
110,8
112,8
113,8
114,9
116,9
117,9
118,9
119,9
120,9
121,9
122,9
122,9
123,9
123,9
124,9
125,9
125,10
126,10
127,10
128,10
129,10
130,11
131,11
133,11
133,11
134,11
135,11
136,11
137,11
137,11
138,12
140,12
142,12
144,13
145,13
145,13
146,13
146,13
148,13
149,13
149,13
150,14
151,14
152,14
153,14
154,14
155,15
156,15
157,15
159,15
159,15
160,15
162,16
162,16
163,16
164,16
165,17
167,17
169,17
170,18
172,18
174,18
175,19
176,18
177,20
179,19
179,20
181,20
182,20
184,20
187,21
188,21
189,22
191,22
192,22
192,22
194,23
195,23
195,23
195,23
195,23
197,23
201,25
202,25
202,25
203,25
204,25
204,25
204,25
206,26
208,26
210,27
209,27
211,27
212,28
214,28
214,28
214,28
217,29
219,29
220,30
221,30
221,30
222,30
222,30
222,30
222,30
222,30
222,30
227,32
228,32
228,32
228,32
230,33
232,33
232,33
232,33
232,33
237,35
243,36
243,36
244,36
245,37
249,38
250,38
250,38
250,38
251,39
254,39
254,40
255,40
259,41
260,42
262,42
263,42
263,42
263,43
264,43
265,43
266,44
268,44
270,45
275,47
276,47
276,47
276,47
277,47
278,48
285,50
284,50
286,51
286,51
287,51
291,52
293,53
296,54
296,54
296,54
297,55
299,55
301,56
307,58
311,60
318,62
319,62
319,62
319,62
327,66
338,69
344,71
346,72
348,72
349,73
348,73
350,74
352,75
357,77
361,79
361,78
361,79
361,79
361,79
366,81
368,82
379,86
394,92
397,93
404,96
398,93
400,95
400,95
407,98
413,100
425,105
431,108
435,109
435,109
435,110
435,110
437,111
441,113
442,113
458,121
475,127
487,133
560,163
574,168
578,171
587,175
591,176
592,178
594,179
596,180
605,186
638,200
655,207
662,211
672,217
760,257
797,274
806,279
816,284
844,298
838,296
848,302
846,303
847,306
848,308
849,309
849,311
849,312
847,313
846,315
845,316
856,325
868,331
873,335
873,337
872,339
872,341
871,342
869,344
864,342
851,337
860,346
864,350
857,350
851,348
851,351
859,357
858,359
850,357
856,362
857,366
857,368
848,367
854,371
853,374
852,375
859,382
867,388
874,394
872,395
887,407
914,423
917,427
918,430
918,432
917,434
918,437
918,438
919,441
920,443
918,445
920,447
921,450
919,450
917,451
918,452
917,454
916,455
916,457
917,459
917,460
917,461
916,462
915,463
915,465
916,465
900,456
895,455
907,463
900,459
885,450
877,447
868,449
877,448
879,450
889,457
891,459
902,467
908,471
909,473
908,473
909,474
908,474
904,472
895,467
895,467
867,449
850,440
854,443
855,445
853,444
850,442
849,442
850,443
837,434
843,440
844,441
843,440
840,438
834,435
836,437
838,438
836,437
835,437
828,433
800,414
762,390
571,269
567,266
547,253
474,207
421,173
415,169
397,158
371,142
373,142
371,141
361,135
358,133
354,130
340,122
339,121
339,121
338,120
338,120
338,120
338,120
339,120
339,120
339,120
339,120
339,120
340,120
340,120
339,119
339,120
338,119
340,120
341,120
341,120
341,120
341,120
341,120
341,120
341,120
341,120
342,120
342,120
342,120
343,121
343,121
343,121
343,121
343,121
343,121
343,121
344,121
344,121
344,121
344,121
347,122
357,128
358,129
363,132
366,133
366,133
367,133
367,133
367,134
367,134
368,134
381,142
404,155
430,169
440,175
445,178
446,178
446,179
455,184
478,198
499,210
517,220
555,243
589,263
592,266
593,267
619,284
806,394
823,405
822,406
826,410
825,411
851,428
854,431
856,434
855,435
848,432
847,433
851,436
852,438
842,433
851,440
868,451
869,453
865,451
859,448
871,456
872,458
872,459
875,461
887,469
872,460
885,470
886,471
885,470
884,471
885,472
886,473
888,475
888,475
886,475
885,475
883,474
881,473
879,472
848,452
849,453
849,454
853,456
853,456
848,453
815,431
815,432
816,433
803,425
750,389
595,289
536,251
399,161
354,134
347,129
338,123
338,122
314,107
304,101
292,93
292,93
293,93
286,89
278,84
276,83
276,83
276,83
270,78
260,72
259,72
259,72
260,72
260,72
260,72
260,72
260,72
260,72
260,72
260,72
261,73
275,80
277,82
284,85
296,92
313,101
320,105
326,109
330,111
345,119
345,120
346,120
346,120
355,125
361,129
364,130
364,130
363,130
374,136
387,144
388,144
388,144
394,148
428,167
449,179
451,181
451,181
450,180
470,192
478,197
492,206
506,214
535,231
543,236
556,244
568,252
611,277
736,351
811,395
817,399
827,407
832,411
828,411
826,412
846,426
851,430
840,426
851,434
867,446
866,446
843,434
834,429
834,431
842,436
836,434
837,435
856,447
857,449
857,450
849,445
851,447
863,455
872,462
877,465
878,466
876,467
875,466
875,466
875,467
875,467
873,466
860,459
864,461
863,462
837,444
817,432
604,293
474,211
417,173
387,153
362,138
359,135
359,135
340,123
315,108
310,104
308,103
306,101
306,101
306,101
302,99
287,89
276,83
263,75
257,71
258,71
258,71
258,71
257,71
257,70
257,70
257,70
257,71
257,71
257,71
257,71
258,71
258,71
258,71
258,71
258,71
260,72
278,82
291,89
298,93
301,95
309,99
310,100
317,103
331,111
354,124
369,132
372,134
377,137
381,140
404,152
453,180
488,200
501,207
503,208
501,208
501,208
531,226
553,239
576,252
717,333
816,387
848,405
858,413
861,418
866,425
863,428
856,428
864,437
862,439
861,441
865,445
865,447
864,449
860,448
859,449
864,453
869,458
875,463
878,465
878,467
878,468
880,470
879,470
878,470
880,472
879,472
880,473
880,475
881,475
882,476
863,464
860,462
864,465
864,466
586,280
441,189
394,159
370,143
337,123
311,105
292,93
278,84
274,82
272,80
272,80
272,80
273,80
273,80
273,80
273,80
273,80
273,80
273,80
273,80
273,80
274,80
275,81
280,84
291,91
294,92
304,98
318,106
347,123
367,134
368,134
401,154
446,179
468,192
536,231
577,255
810,379
866,411
859,414
853,417
849,423
835,421
843,431
867,449
887,464
868,454
846,442
844,444
889,473
903,483
917,494
893,479
877,469
894,483
893,482
903,490
910,495
911,496
911,497
912,499
904,493
904,494
901,492
901,493
910,499
910,500
911,501
911,502
912,503
913,504
907,500
904,499
890,489
892,491
891,490
894,493
892,492
891,491
891,492
890,491
889,491
890,492
891,492
892,493
893,494
895,496
896,496
897,497
896,497
896,497
895,496
896,497
895,497
894,497
895,497
894,497
894,497
894,497
893,497
893,497
893,497
894,497
894,498
894,498
894,498
895,498
895,499
894,498
894,500
890,491
889,490
886,491
892,499
893,496
891,494
889,486
897,496
897,497
890,476
892,482
889,472
896,495
891,474
895,475
897,476
901,500
882,479
884,483
892,510
883,480
876,466
886,478
882,473
882,476
881,474
882,474
883,479
877,477
880,479
888,465
891,482
882,462
887,474
898,487
