A1,A2
120,11
119,11
119,11
118,11
118,11
117,11
116,10
115,10
114,10
113,10
113,10
111,9
111,9
109,8
108,8
106,8
103,7
100,6
98,6
96,5
93,5
91,4
90,4
88,4
85,3
84,3
83,3
81,2
80,2
78,1
76,1
73,1
70,0
65,0
58,0
49,0
35,0
15,0
9,0
7,0
7,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
3,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
15,0
29,0
39,0
49,0
53,1
59,1
63,2
71,3
78,4
89,5
96,6
105,7
112,8
115,8
119,8
124,9
128,10
132,10
134,10
137,10
139,10
141,10
143,10
145,11
147,11
152,12
156,12
160,12
162,13
165,13
167,14
168,14
173,15
175,15
177,15
179,15
179,16
181,16
186,17
191,17
194,18
194,18
197,19
201,19
207,21
210,21
211,21
212,21
216,22
221,23
223,23
226,24
231,25
235,26
243,28
259,32
262,32
263,32
263,32
264,32
264,33
264,32
270,35
270,34
270,34
269,34
269,34
272,36
276,37
277,37
279,38
279,37
278,38
280,38
287,40
290,41
296,43
296,43
299,44
312,47
319,49
331,53
361,60
369,61
371,63
371,62
372,64
373,64
389,69
394,70
399,72
402,72
402,73
411,76
418,79
421,80
429,82
435,84
446,88
448,89
458,93
477,98
503,107
506,108
506,109
504,109
534,119
544,123
557,127
598,142
671,167
774,205
867,237
882,242
888,247
916,259
919,262
920,266
917,271
911,272
907,277
905,281
904,284
902,288
901,292
895,294
902,301
902,305
908,311
934,325
935,329
936,333
935,337
933,341
933,346
930,349
921,350
913,350
904,350
908,355
898,353
896,355
904,362
911,366
908,367
914,371
909,370
907,371
906,372
905,373
905,374
914,381
918,383
917,384
916,385
915,386
909,384
911,386
914,389
912,388
913,390
909,389
914,392
915,393
917,395
918,396
920,399
919,399
920,399
917,398
917,398
912,396
889,385
879,380
888,385
895,390
895,390
898,392
901,394
902,396
904,397
906,398
908,399
905,399
905,399
872,381
869,380
872,382
871,382
860,376
867,381
865,380
867,381
848,371
818,355
428,142
340,96
316,84
309,81
310,81
310,80
289,71
272,63
255,55
245,50
246,51
246,51
246,51
247,51
241,48
241,48
242,48
239,47
232,44
228,43
228,43
228,43
226,42
225,41
222,40
221,39
220,39
219,38
217,38
211,35
204,33
200,31
200,31
200,31
197,30
191,28
189,27
185,25
182,24
181,24
179,23
178,23
173,21
170,20
165,18
161,16
157,15
154,14
151,13
149,13
147,12
144,11
142,10
139,9
137,8
135,8
134,8
132,8
132,8
131,7
129,7
126,6
124,5
122,5
120,4
120,5
120,5
118,4
115,3
112,3
110,2
108,2
107,2
105,1
103,1
99,0
96,0
94,0
92,0
89,0
86,0
81,0
74,0
67,0
63,0
61,0
50,0
14,0
10,0
9,0
8,0
8,0
9,0
8,0
8,0
8,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
4,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
33,0
38,0
40,0
42,0
57,0
71,1
79,2
89,4
100,5
107,6
111,6
114,6
119,6
123,7
127,7
131,7
133,8
137,8
141,9
144,9
146,9
149,9
152,10
153,10
156,10
159,10
163,11
168,12
174,13
178,13
180,14
182,14
183,14
186,14
190,15
193,16
196,16
198,16
199,17
202,17
205,18
209,19
212,19
218,21
219,21
222,21
222,21
223,21
224,22
227,23
230,23
233,24
236,25
240,26
245,27
247,27
248,28
260,30
266,32
268,32
269,32
277,35
282,36
286,37
290,38
302,42
325,48
354,55
379,62
404,69
417,73
420,74
432,79
454,86
483,97
523,110
582,130
832,225
901,242
909,245
905,248
901,252
932,271
929,277
928,288
925,296
923,305
921,314
918,322
916,329
912,336
910,342
909,349
908,353
906,357
906,361
904,365
904,368
903,370
904,373
895,371
890,371
890,372
889,374
887,374
