A1,A2
86,1
88,2
90,2
92,2
94,4
96,4
97,4
98,4
100,5
102,6
104,6
106,7
107,7
109,7
110,8
113,9
114,9
117,10
121,12
124,13
128,15
131,16
134,17
140,20
149,24
155,26
159,28
163,29
167,31
178,36
191,43
210,52
245,71
342,128
819,439
873,474
864,464
871,468
868,466
868,468
871,472
870,476
870,481
870,487
869,493
868,500
865,508
862,514
859,520
857,524
856,528
856,531
856,534
856,535
856,537
855,538
856,540
855,541
859,544
858,544
858,545
857,545
859,547
861,549
866,553
872,558
872,559
876,562
874,561
862,552
867,556
866,555
866,556
871,560
874,562
874,562
873,562
873,562
875,564
875,564
874,563
867,558
869,559
855,549
849,545
857,551
853,548
849,545
856,550
855,549
853,547
834,533
836,534
835,533
831,529
836,534
864,555
878,565
881,567
882,569
879,566
881,568
882,568
883,569
881,568
880,568
881,569
883,572
885,573
885,573
886,576
887,577
888,578
887,577
888,578
888,577
890,579
891,579
892,580
892,580
892,580
893,581
894,581
894,582
894,581
893,581
893,581
893,582
895,583
894,582
893,581
893,581
893,581
893,581
893,581
893,581
892,581
891,580
892,581
892,580
892,581
892,581
892,581
893,581
893,581
893,581
893,581
893,581
893,581
893,581
893,581
893,581
893,580
893,580
893,580
893,580
893,580
893,580
893,580
893,581
892,580
886,575
884,574
886,576
885,574
887,576
887,576
884,573
882,572
883,573
883,573
882,572
879,569
874,566
873,565
877,568
878,569
878,569
878,569
878,569
877,568
877,568
878,569
880,570
876,567
874,566
873,565
877,568
876,567
875,566
874,565
872,564
818,522
826,529
818,522
823,527
827,529
828,530
816,520
819,523
764,480
388,191
379,185
366,174
329,145
287,114
231,72
181,35
155,17
145,11
142,9
141,9
141,9
140,9
140,9
139,9
138,9
136,8
135,8
134,8
133,7
132,7
131,7
130,6
129,6
128,6
126,5
125,5
123,4
122,3
120,3
119,2
118,2
118,2
116,2
115,1
114,1
113,1
113,1
112,1
112,1
111,0
110,0
109,0
107,0
106,0
104,0
102,0
99,0
96,0
93,0
88,0
84,0
79,0
67,0
36,0
36,0
35,0
35,0
35,0
32,0
31,0
30,0
30,0
30,0
30,0
29,0
29,0
29,0
29,0
29,0
29,0
29,0
29,0
28,0
28,0
28,0
28,0
27,0
27,0
27,0
27,0
27,0
26,0
26,0
26,0
25,0
25,0
25,0
25,0
25,0
24,0
24,0
25,0
27,0
26,0
30,0
59,0
67,0
72,0
74,0
75,0
75,0
78,0
81,0
85,0
86,0
87,0
88,0
89,0
91,1
93,2
95,2
96,2
97,3
98,3
99,3
101,4
103,4
105,5
105,5
106,5
107,5
108,6
110,6
111,7
112,7
113,7
113,7
114,7
115,7
116,7
118,8
120,9
121,10
123,10
126,12
131,14
135,15
136,16
137,16
138,15
139,16
140,16
143,18
145,18
147,19
148,19
149,19
151,20
152,21
155,22
157,23
161,25
165,27
167,27
171,29
174,30
180,33
188,37
194,40
200,43
204,44
206,45
212,48
223,53
235,60
258,72
279,83
306,98
321,105
324,106
378,140
549,250
842,448
852,455
895,485
896,486
894,485
895,488
897,492
897,496
895,498
894,503
895,509
894,515
893,521
891,527
892,535
891,542
891,548
889,552
889,556
889,559
890,562
890,564
889,565
889,567
889,568
889,569
885,566
884,567
883,567
882,567
883,568
884,569
884,569
884,570
885,571
884,571
884,571
877,566
875,564
880,569
879,568
880,570
881,570
882,571
884,573
885,574
884,573
884,573
883,573
884,573
885,574
878,570
879,570
879,570
878,570
874,566
876,568
877,569
878,570
870,564
878,570
883,573
884,575
893,581
893,582
892,581
897,584
894,583
894,583
896,584
897,585
890,580
888,578
886,577
888,578
885,576
888,578
889,579
886,576
884,575
883,574
889,579
889,579
889,579
889,579
889,579
880,572
870,564
866,561
866,561
866,561
867,561
867,562
867,562
867,562
867,561
867,561
866,561
866,560
864,559
859,555
839,540
839,540
831,533
843,542
833,535
841,541
838,539
834,535
791,503
788,500
775,490
744,465
461,248
367,177
339,155
300,125
287,115
288,115
285,113
265,98
245,83
230,72
218,64
210,58
205,54
198,50
192,45
184,41
178,36
172,33
170,31
167,29
163,28
162,27
159,25
157,24
157,24
155,24
153,22
150,21
149,20
149,20
148,20
147,20
145,19
143,18
141,16
138,15
135,13
131,12
129,10
128,10
128,10
127,9
126,9
125,9
124,8
123,8
121,7
120,7
120,7
119,7
118,6
117,6
117,6
116,5
115,5
114,5
113,4
112,4
111,3
109,2
107,2
105,1
104,0
102,0
101,0
98,0
96,0
92,0
88,0
82,0
69,0
32,0
27,0
26,0
26,0
26,0
22,0
21,0
21,0
21,0
21,0
20,0
20,0
20,0
20,0
19,0
19,0
19,0
19,0
19,0
18,0
18,0
19,0
18,0
18,0
18,0
18,0
18,0
17,0
18,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
16,0
16,0
16,0
16,0
17,0
18,0
18,0
18,0
18,0
19,0
18,0
28,0
56,0
62,0
63,0
64,0
66,0
71,0
74,0
78,0
79,0
80,0
81,0
83,1
85,1
87,2
90,3
92,4
94,4
94,4
95,4
96,4
96,4
98,5
99,5
102,6
106,8
109,9
110,9
111,9
112,9
113,10
114,10
116,10
118,11
119,12
122,12
123,13
125,13
127,14
129,15
132,16
135,17
138,18
141,19
143,20
145,20
147,21
150,23
154,24
158,26
161,27
165,29
170,31
177,34
191,42
199,45
207,49
219,54
237,64
273,84
318,107
389,150
673,341
852,455
852,454
901,489
897,486
895,485
896,488
896,489
895,492
894,495
895,500
894,504
893,508
891,513
890,517
889,523
887,529
885,534
882,538
891,550
891,554
890,556
889,558
889,560
888,561
888,562
889,565
888,565
888,566
888,567
888,567
886,567
884,566
884,567
884,569
884,569
883,571
885,572
888,574
888,574
890,573
891,575
896,586
891,575
892,581
896,591
895,589
891,583
867,560
887,582
892,590
892,594
887,585
889,591
874,563
880,573
879,572
882,577
885,580
884,575
886,579
885,581
895,604
890,594
888,588
882,576
878,567
874,564
881,570
875,564
855,556
873,570
885,578
881,573
885,577
883,575
880,571
886,580
891,589
893,584
887,581
886,578
885,577
894,581
890,579
893,581
893,581
890,579
867,557
885,575
887,576
899,585
901,586
891,578
885,573
840,558
902,596
890,583
897,588
902,602
