A1,A2
213,18
213,19
214,19
214,19
215,19
215,19
216,19
216,19
216,19
217,20
219,20
221,20
221,20
222,21
225,21
229,22
231,23
234,23
238,24
240,24
242,25
243,25
244,25
246,26
246,26
247,26
247,26
251,27
254,27
255,28
256,28
258,28
261,29
265,30
267,30
268,31
273,31
275,32
279,33
286,35
288,35
288,35
291,36
293,37
295,37
298,38
301,39
302,39
302,39
305,40
308,41
313,42
319,43
319,43
320,43
320,43
320,43
320,43
320,43
328,46
331,47
333,47
335,48
337,48
337,48
337,49
342,50
344,51
344,51
344,51
346,52
353,54
357,55
366,57
368,58
373,59
374,60
375,60
375,61
387,64
392,65
399,67
410,71
424,75
437,78
440,79
441,80
443,81
444,81
443,82
442,82
442,82
441,83
440,83
441,84
446,86
454,88
456,89
476,95
511,107
539,115
564,124
570,126
571,127
570,127
570,127
575,130
720,181
906,251
914,252
935,262
940,265
942,267
940,269
937,273
935,277
936,281
927,283
930,291
931,297
927,302
929,309
928,314
929,322
936,330
942,338
945,345
945,351
944,357
943,363
941,368
942,372
942,377
941,381
942,385
942,388
942,391
941,393
941,395
940,397
940,400
940,402
931,400
922,396
936,405
945,412
926,404
940,412
941,415
941,415
941,416
933,414
937,417
939,419
930,415
911,405
893,396
892,397
891,397
894,400
894,400
894,401
894,402
895,403
888,400
896,404
902,409
903,409
902,410
891,404
896,408
894,407
894,408
895,409
895,410
897,412
896,411
897,412
873,399
856,389
855,389
840,381
837,379
837,380
840,382
835,380
805,362
611,251
558,221
541,211
537,208
521,199
513,194
512,193
505,189
482,176
471,170
471,170
463,165
452,159
450,158
443,154
432,148
428,145
426,144
424,143
420,141
417,139
410,135
395,127
386,122
382,120
381,119
376,116
376,116
376,116
375,115
373,114
372,113
354,105
354,104
349,101
345,100
344,99
344,99
344,98
342,97
341,97
336,94
332,92
327,90
323,87
320,86
317,84
315,83
307,79
305,78
300,76
296,74
296,74
296,73
295,73
286,69
279,65
275,63
275,63
275,63
274,63
274,63
274,63
275,63
273,62
266,59
264,58
264,58
263,57
263,57
260,56
253,53
251,52
242,48
237,46
237,46
236,45
233,44
227,41
223,39
222,39
222,39
221,39
221,38
220,38
218,37
218,37
218,37
214,36
213,35
208,33
208,33
208,33
207,33
207,33
206,33
205,32
204,32
201,31
199,30
197,29
195,28
195,28
194,28
190,27
187,25
187,25
186,25
186,25
186,25
185,24
184,24
183,24
182,24
182,24
181,23
180,23
180,23
179,22
177,22
175,21
172,20
167,19
163,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
162,17
161,17
160,16
158,16
158,16
157,16
157,16
155,15
154,15
153,14
152,14
150,14
149,13
148,13
147,13
147,13
145,12
145,12
143,12
142,12
142,11
141,11
141,11
140,11
140,11
139,11
138,11
137,10
137,10
136,10
135,10
133,9
132,9
131,9
130,9
130,9
130,9
129,8
128,8
127,8
126,8
125,7
125,7
124,7
122,7
119,6
113,5
108,4
108,4
108,3
108,4
108,4
108,4
107,4
106,3
105,3
104,3
104,3
104,3
102,2
100,2
96,1
93,1
91,0
87,0
84,0
80,0
77,0
74,0
63,0
47,0
33,0
19,0
15,0
14,0
6,0
6,0
6,0
6,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3,0
3,0
4,0
4,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
5,0
21,0
26,0
26,0
27,0
34,0
41,0
45,0
46,0
49,0
56,0
64,0
69,0
74,1
78,1
81,1
86,2
90,3
93,3
95,3
98,3
99,3
100,3
101,3
102,3
104,3
106,3
108,3
109,4
110,3
111,3
114,4
116,4
118,4
119,4
122,5
124,5
126,5
129,6
131,6
133,6
134,6
135,6
137,6
139,6
143,8
145,7
147,7
150,8
152,8
153,8
153,8
156,8
159,9
163,9
165,10
167,10
168,10
170,10
172,10
173,11
175,11
177,11
178,11
179,11
180,11
182,12
185,12
189,13
192,13
197,14
200,15
202,15
203,15
205,15
206,15
206,15
206,15
206,15
208,16
210,16
210,16
211,16
212,16
213,16
214,17
215,17
216,17
217,17
217,18
218,18
219,18
220,18
220,18
222,19
224,19
227,20
227,20
228,20
230,21
231,21
230,21
232,21
233,22
234,22
234,22
235,22
234,22
234,22
235,23
236,23
236,23
238,23
240,24
243,25
244,25
246,25
249,26
253,27
253,27
253,28
254,28
254,28
253,28
257,29
260,30
263,30
264,31
264,31
264,31
270,32
275,34
281,35
283,35
290,37
295,38
298,39
303,40
308,42
314,43
316,44
327,47
334,49
353,54
374,60
395,66
406,68
423,73
432,76
433,77
432,77
430,78
438,81
438,82
437,83
435,84
435,85
433,85
431,85
428,86
427,87
435,90
455,98
476,105
516,119
546,129
566,137
694,184
918,267
922,265
925,268
948,283
951,286
951,292
946,297
943,304
945,311
942,318
938,325
938,332
938,340
936,347
931,352
924,357
922,363
920,368
920,373
919,377
920,380
919,384
916,386
917,389
915,390
915,393
916,395
915,396
912,397
908,396
910,399
908,399
907,400
908,402
910,404
910,406
910,407
911,409
912,410
920,416
918,415
895,404
893,402
906,409
890,403
919,420
886,403
884,402
885,404
886,404
906,416
880,401
887,406
894,411
891,410
856,391
861,394
830,376
764,337
521,200
461,167
404,135
373,117
350,104
324,91
302,79
296,76
294,74
286,70
284,69
279,66
278,66
271,62
262,58
262,58
261,57
258,55
251,52
250,52
250,52
251,52
250,51
251,52
251,52
251,51
251,52
246,49
244,48
244,48
238,46
235,44
233,43
233,43
230,42
224,39
217,36
215,35
209,33
205,31
203,30
203,30
203,30
201,29
195,27
187,23
179,20
174,18
174,18
174,18
174,18
174,18
174,18
173,18
173,18
173,18
173,18
173,18
173,18
172,18
172,18
172,18
172,18
172,18
172,18
168,17
167,17
167,17
167,17
168,17
168,17
167,17
166,16
161,15
161,15
161,15
161,15
161,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
160,15
157,14
151,12
141,9
139,9
138,9
138,9
138,8
138,9
138,9
138,9
138,9
138,9
137,9
138,9
138,9
137,9
137,9
138,9
135,8
134,7
132,7
132,7
134,10
136,11
133,8
134,9
134,9
133,9
134,9
134,10
135,11
134,10
134,10
134,10
134,9
133,9
133,9
133,8
132,8
132,8
132,8
132,8
133,9
133,9
134,10
133,9
134,11
132,8
132,8
132,8
132,8
132,8
132,8
134,11
131,7
132,9
133,9
133,9
134,11
134,10
132,8
132,8
132,9
131,8
132,8
131,8
133,9
133,9
137,13
134,9
133,9
132,9
132,9
132,9
133,10
133,10
133,10
136,7

