A1,A2
0,0
0,0
0,0
10,0
24,0
31,0
31,0
32,0
40,0
55,1
69,2
81,2
82,2
82,2
85,3
93,3
108,4
113,4
113,4
114,4
116,4
121,5
128,5
138,5
140,5
140,5
142,6
147,6
153,6
157,6
161,7
161,7
163,7
166,7
174,7
183,8
195,8
202,9
202,9
207,9
213,9
223,9
227,10
230,10
234,10
241,11
249,11
255,11
258,12
260,12
268,12
277,13
284,13
288,13
292,13
300,13
306,14
316,14
317,15
317,15
322,15
325,15
336,16
345,16
361,17
368,17
370,17
377,18
391,18
408,19
427,20
434,21
444,21
459,22
474,23
489,23
501,24
510,24
511,25
518,25
528,25
539,26
547,26
577,28
617,30
640,31
654,32
688,34
739,36
761,37
776,38
781,39
791,39
824,41
868,43
955,48
990,49
995,50
996,49
996,50
995,50
996,50
995,49
995,50
996,49
996,50
996,50
996,50
996,49
996,50
996,50
997,50
996,50
997,50
996,50
996,50
996,50
996,50
997,50
995,50
995,50
996,50
995,50
995,50
995,50
996,50
996,50
991,49
853,42
781,39
700,34
649,32
629,31
620,30
604,30
566,27
524,25
508,24
497,24
483,23
464,22
431,20
408,19
398,19
390,18
386,18
366,17
344,16
329,15
316,15
304,14
296,14
296,13
294,13
290,13
281,13
272,12
266,12
259,12
250,11
246,11
244,11
230,10
214,9
198,9
192,8
192,8
192,8
192,8
191,8
191,8
189,8
183,8
171,7
163,7
158,6
157,6
156,6
153,6
146,6
141,5
122,5
110,4
104,4
103,4
103,4
104,4
95,3
89,3
83,3
74,2
65,2
57,1
52,1
48,1
46,1
35,0
27,0
18,0
7,0
1,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17,0
32,0
32,0
32,0
33,0
37,0
42,0
47,1
53,1
55,1
67,2
68,2
71,2
74,2
79,2
86,3
90,3
95,3
103,4
112,4
113,4
116,4
116,4
121,4
138,5
154,6
161,6
162,7
162,7
164,7
164,7
164,7
164,7
168,7
173,7
176,7
181,7
182,8
189,8
206,9
213,9
219,9
222,10
230,10
245,11
259,12
269,12
275,12
288,13
301,14
315,15
326,15
347,16
371,17
388,18
396,19
404,19
417,20
433,20
445,21
463,22
479,23
510,24
533,26
540,26
546,26
552,27
568,28
614,30
664,32
738,36
747,37
757,37
762,38
794,39
906,45
998,50
998,50
998,50
997,50
997,50
997,50
997,50
997,50
998,50
1000,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
1003,50
