Val
6.348000000000000000e+04
5.985600000000000000e+04
4.341100000000000000e+04
3.469700000000000000e+04
3.858300000000000000e+04
5.244300000000000000e+04
5.756400000000000000e+04
5.318400000000000000e+04
4.470500000000000000e+04
3.983600000000000000e+04
4.396000000000000000e+04
5.038200000000000000e+04
5.370700000000000000e+04
4.959100000000000000e+04
4.471100000000000000e+04
4.292300000000000000e+04
4.549700000000000000e+04
4.960700000000000000e+04
5.114000000000000000e+04
4.908000000000000000e+04
4.574300000000000000e+04
4.472000000000000000e+04
4.626500000000000000e+04
4.883400000000000000e+04
4.985600000000000000e+04
4.831200000000000000e+04
4.677100000000000000e+04
4.600400000000000000e+04
4.703300000000000000e+04
4.857500000000000000e+04
4.908600000000000000e+04
4.805600000000000000e+04
4.677400000000000000e+04
4.677500000000000000e+04
4.780400000000000000e+04
4.831700000000000000e+04
4.831500000000000000e+04
4.754400000000000000e+04
4.728700000000000000e+04
4.728800000000000000e+04
4.754700000000000000e+04
4.831500000000000000e+04
4.805800000000000000e+04
4.754400000000000000e+04
4.728800000000000000e+04
4.728800000000000000e+04
4.754600000000000000e+04
4.805900000000000000e+04
4.805700000000000000e+04
4.754400000000000000e+04
4.728800000000000000e+04
4.728900000000000000e+04
4.754500000000000000e+04
4.780200000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.728800000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.805700000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.805700000000000000e+04
4.754500000000000000e+04
4.805800000000000000e+04
4.805800000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754600000000000000e+04
4.780100000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.780200000000000000e+04
4.780100000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754600000000000000e+04
4.780200000000000000e+04
4.780100000000000000e+04
4.780100000000000000e+04
4.754500000000000000e+04
4.754500000000000000e+04
4.754600000000000000e+04
4.780200000000000000e+04
4.780300000000000000e+04
4.780200000000000000e+04
4.780100000000000000e+04
4.805700000000000000e+04
4.754600000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780100000000000000e+04
4.754600000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780100000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780300000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.754600000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.754700000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
4.780200000000000000e+04
