A1,A2
493,28
499,32
509,38
522,46
530,51
542,59
569,76
603,98
657,135
736,190
914,318
944,340
940,338
941,339
939,337
940,339
968,359
970,360
970,360
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
970,361
971,361
971,361
971,361
971,361
971,361
970,361
970,362
971,361
971,362
971,361
971,361
971,361
970,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
971,361
969,360
970,360
970,360
970,360
969,359
970,360
970,360
969,360
969,359
967,358
944,340
942,340
941,338
936,334
943,340
944,340
940,338
941,339
925,327
908,314
831,257
682,153
624,112
579,82
567,75
557,68
551,64
541,58
533,53
528,49
522,45
512,40
504,34
500,32
498,31
498,31
498,31
499,31
500,32
500,32
500,32
500,32
500,32
500,32
500,32
500,32
500,32
500,32
500,31
500,32
501,32
500,32
501,32
500,32
500,31
500,32
500,32
500,32
494,28
480,20
465,13
443,4
438,2
