A1,A2
587,4
589,5
592,6
594,8
597,9
600,11
604,12
609,15
613,18
617,20
621,23
629,28
639,35
646,40
652,44
669,57
696,77
745,114
907,243
924,257
922,256
922,256
938,268
938,268
938,268
938,268
938,268
938,268
938,268
938,269
938,268
938,268
938,268
938,268
938,269
938,269
938,269
938,269
938,269
939,270
939,269
939,270
939,270
939,270
940,270
940,270
940,270
940,270
940,270
940,270
940,270
940,270
940,270
939,270
939,270
939,269
925,257
926,259
925,258
926,259
926,259
910,246
793,152
745,114
725,98
686,69
655,47
636,33
623,25
619,22
615,19
608,15
600,10
594,8
589,5
585,4
581,2
579,2
576,1
569,0
563,0
555,0
543,0
514,0
469,0
451,0
433,0
423,0
411,0
391,0
370,0
344,0
320,0
303,0
283,0
266,0
227,0
205,0
172,0
151,0
148,0
123,0
101,0
77,0
52,0
43,0
39,0
29,0
1,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
1,0
0,0
0,0
1,0
1,0
1,0
1,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
1,0
0,0
0,0
