A1,A2
8,1
8,1
8,1
8,1
8,1
8,1
22,1
31,1
44,1
70,1
97,1
107,1
108,1
116,1
129,1
144,1
152,1
163,1
184,1
198,1
214,1
229,1
244,1
271,1
291,1
300,1
314,1
326,1
336,1
349,0
352,1
352,1
358,1
370,1
381,1
395,1
408,1
416,2
420,2
424,2
426,3
428,3
432,4
435,5
439,6
442,7
443,8
445,8
447,9
449,10
450,10
451,11
451,11
452,12
454,12
456,14
459,15
460,15
462,17
467,19
470,21
474,24
478,26
480,27
485,31
489,34
495,38
500,41
506,45
515,51
532,64
555,81
591,109
854,324
891,354
892,355
914,374
915,374
915,375
916,375
917,376
917,377
918,377
918,378
919,378
920,379
921,380
922,381
923,382
923,382
922,381
922,381
923,382
924,382
924,382
924,382
924,382
925,383
925,383
926,383
926,384
926,383
925,383
924,382
924,382
928,385
928,385
930,386
933,389
928,385
922,380
929,385
933,390
964,415
957,409
964,415
965,415
961,412
958,409
955,407
956,408
958,409
957,409
958,409
933,388
928,384
930,386
934,389
864,328
644,150
589,107
559,84
540,70
523,57
511,48
505,43
499,39
493,35
488,31
484,28
481,26
480,26
473,20
469,19
468,18
468,18
467,17
465,16
461,14
456,11
444,6
404,1
241,1
119,0
84,0
82,0
82,0
82,1
82,0
82,1
82,1
82,1
65,1
44,0
15,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
6,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
9,1
28,1
39,1
52,1
80,1
113,1
148,1
187,1
205,1
216,1
225,1
240,1
263,1
293,1
306,1
328,1
335,1
352,1
377,1
402,1
425,2
436,4
441,5
445,6
448,7
452,8
457,11
461,13
466,15
469,17
473,19
476,21
481,24
487,27
495,33
504,39
516,47
531,58
553,75
605,115
897,352
903,357
919,370
920,371
921,372
922,372
923,373
923,373
923,373
923,373
923,373
922,371
925,374
926,376
911,362
885,341
931,379
918,368
924,373
911,362
900,353
946,391
934,381
952,396
956,399
954,397
956,399
956,399
959,401
962,404
964,406
964,406
964,405
964,405
963,405
963,404
962,404
961,403
961,403
962,403
961,402
962,403
962,403
962,403
962,403
961,402
951,394
941,386
933,379
937,383
936,381
933,379
737,217
639,139
604,112
573,88
554,73
544,67
539,63
535,60
531,56
524,52
513,44
507,39
500,35
498,33
495,31
495,31
494,31
493,30
490,28
487,26
485,25
481,22
477,20
474,18
470,16
469,15
468,15
466,14
465,13
463,12
460,11
456,9
450,7
446,5
443,4
440,4
437,3
434,2
431,2
428,2
425,1
415,1
391,1
331,1
247,1
169,1
110,1
30,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
8,1
7,1
7,1
8,1
8,1
8,2
8,2
8,1
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,3
8,2
8,2
8,2
8,2
8,2
8,2
