A1,A2
323,0
319,0
313,0
312,0
307,0
294,0
282,0
275,0
273,0
265,0
253,0
242,0
241,0
224,0
203,0
193,0
188,0
175,0
165,0
163,0
157,0
150,0
127,0
101,0
89,0
79,0
67,0
52,0
42,0
38,0
36,0
36,0
36,0
28,0
24,0
23,0
23,0
14,0
7,0
6,0
6,0
6,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20,0
27,0
36,0
40,0
43,0
48,0
59,0
61,0
67,0
79,0
93,0
106,0
108,0
109,0
115,0
125,0
139,0
151,0
165,0
185,0
212,0
230,0
239,0
250,0
255,0
262,0
274,0
286,0
303,0
337,0
354,0
382,0
399,0
413,0
442,0
475,0
489,0
493,0
498,0
501,0
506,0
509,0
509,0
513,0
518,0
525,2
529,3
532,4
533,4
535,5
536,5
537,6
538,6
540,7
541,7
542,8
544,9
546,9
548,10
551,12
553,13
556,14
557,15
560,16
563,18
566,19
569,21
573,23
579,26
589,32
604,40
617,48
623,52
630,56
641,62
658,73
671,81
690,93
753,134
951,269
971,283
971,283
967,281
969,282
969,282
988,295
988,295
988,295
988,295
988,295
988,295
987,295
987,295
987,295
987,295
987,295
987,295
988,295
987,295
988,295
988,295
988,295
988,295
988,295
988,295
988,295
988,295
988,295
988,295
987,295
987,295
987,295
987,295
987,295
987,294
987,295
987,295
987,295
987,295
987,294
987,295
987,295
987,295
986,294
986,294
987,294
986,294
986,294
986,294
986,294
986,294
986,294
986,294
986,294
986,294
987,294
987,295
987,295
986,294
986,294
986,294
966,280
969,282
968,281
932,256
812,174
764,142
733,121
727,117
713,108
705,103
686,91
657,72
639,61
617,48
600,38
591,33
588,31
586,30
584,29
579,26
574,24
570,21
567,20
560,16
555,14
551,12
548,11
544,9
541,7
538,6
536,5
536,5
534,5
531,3
527,2
520,1
516,0
510,0
503,0
493,0
479,0
462,0
451,0
446,0
440,0
438,0
427,0
409,0
386,0
373,0
367,0
350,0
317,0
304,0
299,0
289,0
277,0
271,0
270,0
270,0
270,0
257,0
244,0
241,0
229,0
214,0
199,0
188,0
167,0
153,0
145,0
135,0
124,0
118,0
118,0
118,0
118,0
105,0
72,0
29,0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
